uri	embedding_dim	emb_0	emb_1	emb_2	emb_3	emb_4	embedding_norm
http://data.europa.eu/esco/skill/2399952b-9991-4c7c-83c7-ea984fa78830	128	-0.083180435	0.045336116	-0.063657425	0.25695312	0.062651895	1.0000001
http://data.europa.eu/esco/skill/2399e65b-cf2b-4f5b-9002-607e790fcf2a	128	-0.06283173	0.06927476	-0.104184404	0.10785755	0.101741314	1.0
http://data.europa.eu/esco/skill/23a3d985-7945-465f-bb32-7af25cd065df	128	-0.09296434	-0.07021477	-0.091333814	-0.010360042	-0.1269233	1.0
http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e	128	-0.22600141	0.05522082	0.008770282	0.11404626	-0.028918346	1.0
http://data.europa.eu/esco/skill/23b355ee-94db-4831-b16d-935adc5de1cd	128	-0.12175229	0.1059577	-0.06706879	0.084152475	0.05136279	1.0000001
http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a	128	-0.10681404	-0.017791789	-0.11029187	0.132403	0.031980954	1.0
http://data.europa.eu/esco/skill/23b6c9ee-4f00-458f-8aaa-0c4ff7eac913	128	-0.10714032	0.11308018	0.048492685	0.11302246	-0.05283803	1.0
http://data.europa.eu/esco/skill/23b8dced-62a9-41f4-8b41-692e2d8e6d52	128	-0.09683183	0.094866425	0.05805718	0.09486644	-0.05562215	1.0
http://data.europa.eu/esco/skill/23b97a3e-dfde-4627-9d97-114a9f3e4cd0	128	-0.042194404	0.06347686	0.05652892	0.10435174	0.12636563	1.0
http://data.europa.eu/esco/skill/23bfab2e-bf4d-462b-bcac-0c46733a1d4b	128	-0.116118446	0.0989076	0.029847147	0.118059136	-0.048695773	1.0
http://data.europa.eu/esco/skill/23c759df-9860-41d8-80be-d00e0e6ad613	128	-0.09300405	0.056458432	0.059772037	0.061336942	0.04241581	1.0
http://data.europa.eu/esco/skill/23cb29ec-5738-4966-8453-09952ed8c1fc	128	-0.0646337	0.0945989	0.0945369	0.089951105	-0.06608789	1.0
http://data.europa.eu/esco/skill/23cf0f69-eb33-496c-8926-6f18dd1a42f9	128	-0.09391445	0.113737084	0.07685145	0.2001126	-0.04369169	1.0
http://data.europa.eu/esco/skill/23cfb269-eec1-4011-8e57-c86203ce9fd7	128	0.05445142	0.06420168	0.06420168	-0.07960212	-0.056628622	1.0
http://data.europa.eu/esco/skill/23d124d7-d9a7-421f-ab7a-fb077c430956	128	-0.08111178	-0.06588843	-0.074045874	0.12193033	-0.071422815	1.0
http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220	128	-0.12869945	0.11200102	0.011646449	0.110407725	-0.02599559	1.0
http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d	128	-0.15553804	0.045833234	0.045833234	-0.06215518	0.17272228	1.0
http://data.europa.eu/esco/skill/23db1cab-e565-4a90-89f8-3a8685a20029	128	-0.09542701	-0.054051872	0.08604357	0.26310375	-0.093418956	1.0
http://data.europa.eu/esco/skill/23dc8bb2-1091-461e-9095-a048b7ffa009	128	-0.10190811	0.06294888	-0.09291817	-0.14064743	0.042100914	1.0
http://data.europa.eu/esco/skill/23ded2ec-4ef2-4f75-b8bb-753408af1ee3	128	-0.10280897	-0.05487765	-0.057368137	-0.051206276	-0.10295106	1.0
http://data.europa.eu/esco/skill/23df3447-f59e-45a4-86da-78e38d07c808	128	-0.0791106	0.076407395	-0.09240014	0.092823476	0.22620162	1.0
http://data.europa.eu/esco/skill/24016006-c963-4135-a2c5-b1f7740782e2	128	-0.12370561	0.05839509	-0.069807656	0.11281142	0.066569805	1.0000001
http://data.europa.eu/esco/skill/2409b33a-5776-4b13-bfb6-2c8485248b2a	128	0.04492973	-0.044928648	-0.06453489	0.10947415	0.06464364	1.0
http://data.europa.eu/esco/skill/2416dc09-6384-409e-8b1d-80bb7a2e7369	128	-0.06817848	0.1149863	0.039388355	0.124070115	-0.05879933	1.0
http://data.europa.eu/esco/skill/241c5dc8-ff07-4248-b922-de1aa591e4f4	128	0.03505317	0.06515618	-0.108128555	0.11051763	-0.104206525	1.0
http://data.europa.eu/esco/skill/241f559e-d255-4e93-b448-19ae20406dea	128	-0.10251224	0.10372398	-0.0739161	0.09188088	0.07005894	1.0
http://data.europa.eu/esco/skill/24229e89-9e1d-4c1a-ae23-c64777b152ce	128	-0.09402173	-0.05886055	-0.04110085	-0.03283988	-0.105418004	1.0
http://data.europa.eu/esco/skill/2427878e-33c9-4a70-9016-4630484a41ff	128	-0.10313601	0.08888031	-0.058257934	0.34454048	0.055940747	1.0
http://data.europa.eu/esco/skill/24301020-af48-4532-a1a6-e58567789436	128	-0.1741012	-0.13368201	-0.17143537	-0.07822574	0.0104378145	1.0
http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca	128	-0.09728778	-0.0642062	0.082387276	0.109252326	0.11540474	1.0000001
http://data.europa.eu/esco/skill/2435cec5-38ed-4ec2-8cbe-57381ffcf353	128	-0.083631516	0.083249725	0.062705934	0.2649274	-0.06112938	1.0
http://data.europa.eu/esco/skill/243a6931-24ce-45fa-831b-c11d4cd9f165	128	-0.114016995	-0.046921503	-0.060502406	-0.046210494	-0.10041704	0.99999994
http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4	128	-0.14745402	-0.031020127	-0.031020127	-0.031019822	-0.08948793	1.0
http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa	128	-0.10927862	-0.093319274	-0.10261266	-0.019517355	-0.090517424	1.0
http://data.europa.eu/esco/skill/2441d964-bdae-460e-acd0-334ce780a683	128	0.059419546	-0.09331633	-0.09728475	0.04595237	0.06132094	1.0
http://data.europa.eu/esco/skill/244472a5-8a2f-4f7f-b4c6-98e672fa3dbe	128	-0.084750496	0.06525795	-0.086479835	0.11272246	0.08494339	1.0
http://data.europa.eu/esco/skill/244695ff-d939-4972-a695-d404782e8de1	128	-0.11916894	0.12866084	0.10029132	-0.03492932	0.06447944	1.0
http://data.europa.eu/esco/skill/2450b273-bc3f-418f-862b-27c2309f4c54	128	-0.05900799	0.05251622	0.033942696	0.115562975	0.19279563	1.0
http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc	128	-0.11246798	0.06421974	-0.108373396	0.09121924	0.064153895	1.0
http://data.europa.eu/esco/skill/24513b22-fed9-4f28-9c37-8b4d198b42b6	128	-0.069134906	-0.082345545	-0.08312371	0.16651413	-0.063297845	1.0
http://data.europa.eu/esco/skill/24530d21-e744-427d-98df-48164f2bfe1c	128	-0.08600875	0.081407785	0.079926975	0.3171312	0.05884941	1.0
http://data.europa.eu/esco/skill/2454c50c-0bb0-43c2-a47f-0f3011560b59	128	-0.108906195	0.070969015	-0.10044904	-0.013371017	0.025193049	1.0
http://data.europa.eu/esco/skill/24554d47-70d2-4153-bb27-84e338e76792	128	-0.12394724	0.11708467	0.032478634	0.11869013	-0.036977652	1.0
http://data.europa.eu/esco/skill/245cee67-a830-4b8b-ad71-c990a156a774	128	-0.103179336	0.08320488	-0.062201884	0.0963755	0.042284194	0.99999994
http://data.europa.eu/esco/skill/245dc946-2c07-419f-a387-6a215305f8c1	128	-0.10950995	-0.06774035	0.058842413	0.0995088	-0.069309145	1.0
http://data.europa.eu/esco/skill/24603607-640c-41a9-93a1-d2420399d55c	128	-0.11725722	0.099698916	-0.066958666	0.093663745	0.049476016	1.0
http://data.europa.eu/esco/skill/246500df-dab3-43b5-bb92-31a0c89ba8e8	128	-0.17727923	-0.039445005	-0.04312315	0.10210282	0.03672852	1.0
http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce	128	-0.10339431	0.0583266	0.016601155	0.07734958	0.11517922	1.0
http://data.europa.eu/esco/skill/246980fe-6222-4852-ade8-b372f7e0fd20	128	-0.09549374	0.10606934	-0.0623543	0.10765052	0.062354553	0.99999994
http://data.europa.eu/esco/skill/246c0425-b9f8-44db-b989-4f4385732413	128	-0.095702834	0.116454005	0.042375665	0.12175661	-0.042623352	1.0
http://data.europa.eu/esco/skill/2472a8c9-06f3-42f0-9c02-93e9ec00c507	128	-0.092648	0.08795103	0.08563679	0.08794746	-0.08567303	1.0
http://data.europa.eu/esco/skill/2474e095-309f-4283-b880-6a3a9aec4d34	128	0.0809324	-0.0374631	-0.049395423	0.09964696	0.049408935	1.0
http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba	128	-0.10976738	-0.107093275	0.057614565	0.1045144	-0.037007526	1.0
http://data.europa.eu/esco/skill/24783286-361a-44db-b0f1-aaabe35aef5d	128	-0.117586896	0.0961897	-0.05957349	0.09008868	0.057559006	1.0
http://data.europa.eu/esco/skill/2479ac51-f43f-42d1-a912-ff000b351439	128	-0.06703387	0.116532944	0.110655524	-0.11230778	0.047696896	0.99999994
http://data.europa.eu/esco/skill/247b9f2d-e2f6-4c12-87f7-8b6e4f9c4420	128	-0.0973573	0.06640253	-0.043902908	0.119379714	0.0428015	1.0
http://data.europa.eu/esco/skill/24814e7a-70cd-47e5-98b2-d44b46be92d2	128	0.048259046	-0.10104842	-0.11711119	0.06702149	-0.081271395	1.0
http://data.europa.eu/esco/skill/2486154b-e3fd-4938-8316-029f62afdcb9	128	-0.10386546	0.07159547	-0.10386745	0.071765415	0.10386568	1.0
http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679	128	-0.08170673	0.15256327	0.006616713	0.10031302	0.0101930415	1.0
http://data.europa.eu/esco/skill/248951cc-3b10-447f-a4b2-0037e6e7a9ab	128	-0.11227088	-0.05340585	-0.06744783	0.11558821	0.06726754	0.99999994
http://data.europa.eu/esco/skill/248f2b8d-88e5-44a2-baa0-abf46b8311b9	128	-0.10329906	-0.05757837	-0.095677145	-0.05697131	-0.06519851	1.0
http://data.europa.eu/esco/skill/2492becf-6769-4431-8e95-bee41b36232a	128	-0.084241115	0.084066294	-0.051834643	0.08406648	0.084066294	1.0
http://data.europa.eu/esco/skill/2496dace-8fc6-4100-8f98-d76fec037735	128	-0.10773931	0.10774303	0.061552428	0.10255951	-0.059259273	1.0
http://data.europa.eu/esco/skill/24a39c1b-b8cc-4210-8b74-b388a90e8f59	128	0.05407437	-0.059815045	0.054066274	-0.06088116	-0.05300127	0.99999994
http://data.europa.eu/esco/skill/24a776a7-73f2-48a0-9b3e-93b8c78997e4	128	0.04857935	0.06389713	-0.09582898	0.03655884	-0.09750424	1.0000001
http://data.europa.eu/esco/skill/24ad2ffb-dece-4704-8155-63ea9428d038	128	-0.29509926	-0.036651954	-0.036726378	-0.036651924	0.17201662	0.99999994
http://data.europa.eu/esco/skill/24ae68dc-59c5-4156-b25b-3070bfdaa79e	128	-0.07920449	0.09425431	0.0837544	0.11117257	-0.084177315	1.0
http://data.europa.eu/esco/skill/24bd5079-e4f3-4bff-8ed7-7540080ce7ec	128	-0.110335335	0.11070537	0.055280596	0.11076179	-0.055279274	1.0
http://data.europa.eu/esco/skill/24bfe7ed-de27-462f-a987-ba99bb377c6c	128	-0.106591254	0.105466284	0.049635787	0.10543918	-0.046882983	1.0
http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17	128	0.015338851	0.03188174	0.03127142	0.066942446	-0.06598414	1.0
http://data.europa.eu/esco/skill/24c39caf-6f4d-4fa1-bd54-2eb917c0dfde	128	-0.07479422	0.07239806	0.06410766	0.104680054	-0.061661657	1.0
http://data.europa.eu/esco/skill/24c3facd-5306-4fc4-b245-1883d2fdd544	128	-0.094200574	0.066128656	0.059784766	0.09346443	-0.097531006	1.0
http://data.europa.eu/esco/skill/24c4beb4-429c-4cd1-b0bd-c04ba4c82e13	128	0.0061845533	-0.032126952	0.09600387	0.027060995	-0.21805857	1.0
http://data.europa.eu/esco/skill/24ccd586-3c38-4f60-ac70-8f984ca13449	128	-0.101924025	0.10172825	0.09488716	0.09229355	-0.09482039	1.0
http://data.europa.eu/esco/skill/24d3dc49-4238-490a-9802-96b146e271fe	128	0.04415126	-0.053611577	-0.10425435	0.071785875	-0.077108935	1.0
http://data.europa.eu/esco/skill/24e09e11-49f4-4e65-86a9-d8179eb6f4ee	128	-0.11678593	0.08146318	-0.08520476	0.072134145	0.047384724	1.0
http://data.europa.eu/esco/skill/24e3d6ad-3357-4c6e-af8d-909f0e22f1bf	128	-0.1060604	0.10460705	0.06477678	0.103760295	-0.0646165	1.0
http://data.europa.eu/esco/skill/24e4b3c9-286f-423f-ae43-54c9b8d92c5e	128	-0.10638432	-0.02912904	-0.10716723	-0.027859045	-0.023014143	1.0
http://data.europa.eu/esco/skill/24e67151-ff7e-43e2-99c0-424a758278a4	128	-0.12071572	0.1005575	-0.054713726	0.10288707	0.032633483	1.0
http://data.europa.eu/esco/skill/24ec34dc-62e9-47db-a075-f4d7f3691335	128	0.05750064	0.10748149	0.06787763	0.10562851	-0.07218888	1.0
http://data.europa.eu/esco/skill/24f49659-e1d4-4935-aeb7-0a24b197d1e1	128	-0.09636429	0.09111816	0.05992656	0.07574198	-0.29444954	1.0
http://data.europa.eu/esco/skill/24f4993f-9d86-42d1-8671-b6ec8b728956	128	-0.11498993	0.10013221	-0.066038266	0.10472692	0.051254958	1.0
http://data.europa.eu/esco/skill/24f57882-6f11-4699-b7cd-62faa1fdd871	128	-0.11214634	0.11353745	0.05034819	0.111619405	-0.048147466	1.0
http://data.europa.eu/esco/skill/24f980ba-b44f-4739-b563-205104c3190d	128	-0.10190637	-0.07271484	-0.101353884	0.095782295	-0.06948864	0.9999999
http://data.europa.eu/esco/skill/24febd8d-bb08-4be7-a99a-3024f9655ba0	128	-0.12057163	0.061821096	-0.101130635	0.1161752	0.036756802	1.0
http://data.europa.eu/esco/skill/24ff9b31-a497-4817-9e9b-c0ff3b3fa0ef	128	-0.081099965	0.09968137	-0.099188	0.09961355	0.09962125	1.0
http://data.europa.eu/esco/skill/250f357f-d667-4e54-97e4-894948e2d062	128	-0.070332	0.11893364	0.049204476	0.10640932	-0.09780404	0.99999994
http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8	128	-0.07038643	0.1265915	-0.035093345	0.11376777	-0.039550178	1.0
http://data.europa.eu/esco/skill/251d8cda-1dc3-4a03-bb15-43cabec7d3b5	128	-0.07713714	0.07714157	-0.09715683	0.104781225	0.056325123	1.0
http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1	128	-0.1290154	0.009824997	0.0012349689	0.02276169	-0.07675991	1.0
http://data.europa.eu/esco/skill/253112b8-f613-4e1d-a691-d80ca258e21a	128	-0.11050582	0.06581694	0.05633063	0.066434935	-0.011368423	1.0
http://data.europa.eu/esco/skill/253b7df4-621a-41d7-b363-ccb2e4d6b178	128	-0.12046878	0.006543917	0.091553025	0.1270346	-0.0981947	0.99999994
http://data.europa.eu/esco/skill/253f889e-a10d-442a-849d-614969793776	128	-0.12113138	0.06606158	-0.096015826	0.06577638	0.10260192	1.0
http://data.europa.eu/esco/skill/25410a05-6907-4a4e-ab99-f2ace65fdfce	128	-0.07529377	0.084902674	-0.087828316	0.0891967	0.0876469	0.99999994
http://data.europa.eu/esco/skill/254235cd-d928-49d1-ae51-b7c909404fe1	128	-0.12024927	0.10526993	0.03934409	0.10526993	-0.024353	1.0000001
http://data.europa.eu/esco/skill/25453ab7-fcc2-47e1-b452-a5dea1dae0c4	128	-0.12209161	0.12313671	-0.04504998	0.06945441	0.0966475	1.0
http://data.europa.eu/esco/skill/254951ed-59f2-4d04-8236-eed23110187c	128	0.036822837	0.057952598	0.03985398	0.0588442	-0.09431351	1.0
http://data.europa.eu/esco/skill/254d5358-8e20-450c-9fed-28ceff0479ef	128	-0.08810684	-0.0858506	-0.08775099	0.07234668	-0.079511374	1.0
http://data.europa.eu/esco/skill/255023d6-514b-4b7e-992b-c2158527a607	128	-0.12225429	0.10581293	-0.037786964	0.105812274	0.036714546	1.0
http://data.europa.eu/esco/skill/25551d22-cf72-47db-84e4-db18867e5f78	128	-0.11456359	0.11558172	-0.026148546	0.12601939	0.022331037	1.0
http://data.europa.eu/esco/skill/255f12eb-d4bc-41dc-b0ec-07748de464be	128	-0.094274074	0.06831898	-0.10023173	0.0593026	0.05683882	1.0
http://data.europa.eu/esco/skill/25605f81-d995-4b18-8244-aa91586d8a1e	128	-0.10073952	0.07171935	0.06826617	0.10562538	0.07171945	1.0
http://data.europa.eu/esco/skill/25619418-10ff-4fd1-af06-149a555447ed	128	0.060608268	-0.066555575	-0.09941829	0.10624907	0.09691641	1.0000001
http://data.europa.eu/esco/skill/256203c5-80f6-4467-81fc-431058741fcf	128	-0.056391854	0.102336496	0.079941005	0.05910051	-0.07700378	1.0
http://data.europa.eu/esco/skill/2562fa92-6ecf-4ba9-831e-0ce94acb8991	128	-0.09918893	0.035738304	-0.048947506	0.08906253	-0.31286633	1.0
http://data.europa.eu/esco/skill/25670ff0-7822-48f3-8bc8-5b1327c8eb36	128	-0.08815474	0.08674285	-0.061964978	0.07017695	0.058645766	1.0
http://data.europa.eu/esco/skill/256d1577-2a4f-4959-8aea-eb24ac0f8288	128	-0.11730986	-0.103264235	-0.121426456	0.06381987	-0.093820706	1.0
http://data.europa.eu/esco/skill/256df100-51cf-43b2-9a24-7277afa74707	128	-0.09960415	-0.053152073	-0.0623863	0.089270525	-0.30335292	1.0
http://data.europa.eu/esco/skill/256e45bb-b918-4ac8-b87c-01a2e48ddb33	128	0.011751929	0.07836164	-0.15657368	0.09914775	0.0046860655	1.0
http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56	128	-0.16321774	-0.12787792	-0.05605075	0.036649935	-0.10951527	1.0
http://data.europa.eu/esco/skill/257b8857-5da2-46ea-be52-6dc67f6b996f	128	-0.12063425	0.12005692	-0.024992352	0.11788516	0.024079971	1.0
http://data.europa.eu/esco/skill/25886784-2382-4524-88e0-b04c4b5a178c	128	-0.10235364	0.06031984	-0.10042678	0.059998173	0.057214208	1.0
http://data.europa.eu/esco/skill/258d3de5-60fd-4336-aa7e-7700b64f5ed5	128	-0.11543936	0.053874318	-0.114211	0.06687052	0.064450644	0.99999994
http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c	128	-0.06952859	-0.105005585	-0.10501304	-0.06247533	0.070389375	1.0
http://data.europa.eu/esco/skill/259225f8-c699-436f-8689-67e9cded258f	128	-0.059306085	0.121718735	-0.10625621	0.12262127	0.038985368	1.0
http://data.europa.eu/esco/skill/2592d0a3-a6ab-44f7-ac29-c145b4ad81c8	128	-0.06600952	0.117065884	0.091325834	0.053050414	-0.033578966	0.99999994
http://data.europa.eu/esco/skill/25983174-0bc5-4d66-9ffc-e368bf8d3e03	128	-0.08230842	0.07714193	-0.08027517	0.09209659	0.07602069	1.0
http://data.europa.eu/esco/skill/259ee9fa-9dde-4f50-8027-4af21a994158	128	-0.11097058	-0.060781244	-0.10325107	-0.059643812	-0.068320885	1.0
http://data.europa.eu/esco/skill/25a11048-dc43-4696-8a71-2428233d68b6	128	-0.06123815	0.06062744	0.042986322	0.11048619	0.05599184	1.0
http://data.europa.eu/esco/skill/25a599ff-27ab-4853-9a04-6174a0bd03b3	128	-0.10616435	0.0742105	-0.10216481	0.060527995	0.06972748	0.99999994
http://data.europa.eu/esco/skill/25a713ba-cbc0-4388-80ca-dad1b7629533	128	-0.10785529	-0.031484906	-0.039877288	0.122372515	-0.056451887	1.0000001
http://data.europa.eu/esco/skill/25a7fc25-f2fc-4bfd-9999-943c03d53372	128	-0.050676882	-0.018216496	-0.09200944	-0.017031396	0.09928949	1.0
http://data.europa.eu/esco/skill/25ac3483-c459-4c46-8e6a-3f644a1d34a3	128	-0.10147194	-0.0028667077	-0.096959874	-0.03139997	-0.08972604	1.0
http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109	128	-0.09726066	-0.11287354	-0.11377901	0.09798682	0.06866109	1.0
http://data.europa.eu/esco/skill/25b480dc-ece5-4b7e-9380-599f13fe9056	128	-0.10018506	-0.062312976	0.088202275	-0.061704356	-0.0875389	1.0
http://data.europa.eu/esco/skill/25b58d00-fb49-4219-8970-c79270d51290	128	-0.15076505	-0.018174354	-0.10920243	-0.0458832	-0.018350765	1.0
http://data.europa.eu/esco/skill/25b746af-fb4e-41fc-9975-a74d73627cfe	128	-0.1039054	0.07173742	-0.09410084	0.10390531	0.059428148	1.0
http://data.europa.eu/esco/skill/25b762be-23eb-4165-aa05-64663de3e654	128	-0.06724283	0.106474504	0.059753228	0.08475937	-0.10433839	1.0
http://data.europa.eu/esco/skill/25b973c6-68ea-4ff7-bd26-aa76bd08b62a	128	-0.1312798	0.060067993	0.018358044	0.13275859	0.050014745	1.0
http://data.europa.eu/esco/skill/25bd8287-a5e9-4378-abff-a09d0a637604	128	-0.07185035	0.07520754	0.065628	0.09629213	-0.060078498	1.0
http://data.europa.eu/esco/skill/25bf3f6d-740f-48c3-ae8b-5709595cf71b	128	-0.068228014	0.055937048	0.052313153	0.09208379	-0.26292112	0.99999994
http://data.europa.eu/esco/skill/25c0b413-f474-42fa-be01-20289d2634c4	128	-0.11262497	-0.040492915	-0.081500985	0.12756614	-0.20381656	0.99999994
http://data.europa.eu/esco/skill/25c2379e-9cfe-4479-9e1d-9d3444df7a36	128	0.09630311	-0.096299134	-0.11725421	0.11766667	-0.09671149	1.0
http://data.europa.eu/esco/skill/25c4cb91-d64b-48d1-a350-3527334a360d	128	-0.05569156	0.08255582	-0.11946897	0.11155585	0.07351882	0.99999994
http://data.europa.eu/esco/skill/25c52a9c-08f0-4522-afd6-4b2a4e5996af	128	0.019925253	0.15138917	0.116512164	-0.0157645	0.05064544	1.0
http://data.europa.eu/esco/skill/25d168e5-ad10-42a8-9f00-9e1417c8ae36	128	-0.12044878	-0.042275168	-0.09860423	0.105179824	0.11468544	1.0
http://data.europa.eu/esco/skill/25d8dedb-a557-441a-8aeb-2d618b79abe9	128	-0.112953454	0.009446671	0.05961689	0.13030934	-0.0678959	1.0
http://data.europa.eu/esco/skill/25df422a-bf0a-4f76-8631-d0be91cb8751	128	-0.113126256	-0.03629005	-0.09983001	0.124617204	0.08830112	1.0
http://data.europa.eu/esco/skill/25e16679-a7d0-464d-916c-63210001bbab	128	-0.07859804	-0.0047850916	-0.023524463	0.04514135	0.01745008	1.0
http://data.europa.eu/esco/skill/25ea0473-04f6-4bdc-be88-cb280142e7ca	128	-0.09477999	0.06589501	-0.09368359	0.09773179	0.062884495	1.0
http://data.europa.eu/esco/skill/25ee43a8-f9b0-4990-96cf-eabe627ff0cc	128	0.051476188	-0.05147607	-0.09731713	0.10857978	0.0912704	0.99999994
http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180	128	-0.05156645	0.07175848	-0.09597328	0.10660842	0.11221986	1.0000001
http://data.europa.eu/esco/skill/25f22f34-dbf8-4e6a-9e43-ab85abda0b93	128	-0.1112413	0.1080661	-0.06287575	0.07940417	0.058419008	1.0
http://data.europa.eu/esco/skill/25f46432-5ee9-4cb7-a18b-d2ee41761823	128	-0.11145157	0.08841662	-0.067802124	0.10735653	0.048875973	1.0
http://data.europa.eu/esco/skill/25f4c955-e429-44a6-98a7-7d8cb3b6b690	128	-0.05069345	0.11190972	0.031639576	0.1106066	-0.08981114	1.0
http://data.europa.eu/esco/skill/25f7a634-b304-485c-abac-d105b1abb223	128	-0.11432492	-0.110955596	-0.11350242	0.103840195	-0.11144944	0.99999994
http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a	128	-0.10588618	0.10691041	-0.060617995	0.10860978	0.05254804	1.0
http://data.europa.eu/esco/skill/25fce4fb-35b6-49b6-a4fa-c7aa168fd770	128	-0.06265469	0.099134855	0.06297213	0.110182844	-0.15278454	1.0
http://data.europa.eu/esco/skill/25fcf0ff-1615-44b8-a81a-e6e8ce9deed7	128	-0.06961431	-0.03756552	-0.0638175	-0.21958005	0.06408784	1.0
http://data.europa.eu/esco/skill/2601a471-0688-4caf-9402-a0b881a1be79	128	-0.10516146	0.11263854	-0.03346607	0.2645285	0.023062881	1.0
http://data.europa.eu/esco/skill/26040e6d-ec6b-47ae-bde3-95906b721582	128	-0.107858755	0.06522887	-0.09881275	0.08199956	0.056538705	1.0
http://data.europa.eu/esco/skill/26068834-fa73-47b3-9f46-a8b551447854	128	-0.10929548	-0.059285372	-0.080358304	-0.056987345	-0.09492866	0.99999994
http://data.europa.eu/esco/skill/26071360-b2b1-4089-9c73-b51792b29ed5	128	-0.11021178	-0.05721124	-0.10619897	-0.054857694	-0.05572166	0.99999994
http://data.europa.eu/esco/skill/260ddfe0-637b-4ce8-8007-9601645e2dc8	128	-0.1102994	-0.058709674	-0.099260636	0.11035431	-0.069751404	1.0
http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d	128	-0.08649345	-0.057486396	-0.10712534	0.07554222	0.17064539	1.0
http://data.europa.eu/esco/skill/261de443-57a9-481d-b6ec-c3e136e41789	128	-0.118947744	0.11042135	-0.030616883	0.26099604	0.08636929	1.0
http://data.europa.eu/esco/skill/261e740b-d32d-4356-94a8-3ea29128b70b	128	-0.087065086	0.10631814	-0.06542675	0.10625457	0.05193703	1.0
http://data.europa.eu/esco/skill/261fa103-e0eb-424c-8a4d-d336f50abbf8	128	0.06040583	0.111022495	0.08045466	0.11383465	0.010541027	1.0
http://data.europa.eu/esco/skill/2624158e-4a53-4667-8921-96ee7aaea7b3	128	-0.06328722	-0.094100066	-0.09560728	-0.049366422	-0.059304003	1.0
http://data.europa.eu/esco/skill/2633d227-076a-4e71-a96a-f81ccba7a554	128	-0.10469125	0.08207569	0.015039764	0.087069385	-0.015055744	0.99999994
http://data.europa.eu/esco/skill/26343dda-6dda-4c14-a329-34828135ecbc	128	0.04450291	-0.04855779	-0.061747156	0.09553098	-0.07420223	1.0
http://data.europa.eu/esco/skill/26355e95-23d3-4038-be63-96f9a6d92577	128	-0.088825785	-0.061126474	-0.08846035	0.051010527	0.20492627	1.0
http://data.europa.eu/esco/skill/26364a45-13d1-4f89-9600-2dfbec6da09d	128	-0.07464454	-0.06859766	-0.07000548	0.079440795	0.1847433	1.0
http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d	128	0.03303442	0.100902386	-0.11831423	0.11940208	-0.038863543	0.99999994
http://data.europa.eu/esco/skill/263782c1-c65d-458a-ae67-8526ccf214f5	128	-0.06547399	0.04411195	-0.05868638	0.07955104	0.057721093	0.99999994
http://data.europa.eu/esco/skill/263a0c64-ca94-4639-8c0f-465e153cd4fd	128	-0.119112074	-0.0438074	-0.08777735	-0.041254655	-0.057897005	0.99999994
http://data.europa.eu/esco/skill/263f43b1-1a22-462b-a9ed-1757ea6570f7	128	0.06099598	-0.06224361	-0.06227294	0.09383196	0.062280487	1.0000001
http://data.europa.eu/esco/skill/264c14a5-d025-4916-a378-0a85f16adb3f	128	-0.11295131	0.06948561	-0.10074787	0.069025725	0.054931283	1.0
http://data.europa.eu/esco/skill/264f48f3-7d00-4ecc-9ba7-d472b5b4f1d7	128	-0.06836826	0.083280265	-0.06496878	0.3063697	0.031135853	1.0
http://data.europa.eu/esco/skill/26509eec-d102-44f4-9c45-2137bc510db4	128	0.037186876	0.115559064	0.08676017	0.116049565	-0.101053946	1.0
http://data.europa.eu/esco/skill/26514334-a6b2-47d6-ae86-490f5ee972f7	128	-0.12514096	0.119251855	-0.063567154	0.10317714	0.09442026	1.0000001
http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422	128	-0.09623202	0.09543841	0.061049186	0.1377692	-0.061521932	1.0
